field,type
crawl_mobile_LENGTH_OM_WD_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_SENT_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_RECEV_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_OTH_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_CAR_MsgCounts,numeric
crawl_mobile_LENGTH_TM_CAR_MsgCounts,numeric
crawl_mobile_LENGTH_OM_CAR_MsgCounts,numeric
crawl_mobile_LENGTH_SM_MAIN_MsgCounts,numeric
crawl_mobile_LENGTH_TM_MAIN_MsgCounts,numeric
crawl_mobile_LENGTH_OM_MAIN_MsgCounts,numeric
crawl_mobile_LENGTH_SM_SEC_MsgCounts,numeric
crawl_mobile_LENGTH_TM_SEC_MsgCounts,numeric
crawl_mobile_LENGTH_OM_SEC_MsgCounts,numeric
crawl_mobile_LENGTH_SM_COMM_MsgCounts,numeric
crawl_mobile_LENGTH_TM_COMM_MsgCounts,numeric
crawl_mobile_LENGTH_OM_COMM_MsgCounts,numeric
crawl_mobile_LENGTH_SM_CASH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_CASH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_CASH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_FINA_MsgCounts,numeric
crawl_mobile_LENGTH_TM_FINA_MsgCounts,numeric
crawl_mobile_LENGTH_OM_FINA_MsgCounts,numeric
count,integer
loan,integer
overdue,integer
chat,integer
sue,integer
rider,integer
seller,integer
jobseeker,integer
money,integer
borrow,integer
topic1,integer
topic2,integer
topic3,integer
topic4,integer
topic5,integer
topic6,integer
topic7,integer
topic8,integer
topic9,integer
topic10,integer
